image_path,class_id,class_name,document_group,document_type,source_type,transform_type,severity,parent_image,bbox_found_v1,minimum_margin_ratio_v1,edge_touch_count_v1,document_area_ratio_v1,laplacian_variance_v1,grayscale_std_v1,edge_density_v1,white_pixel_ratio_v1,dark_pixel_ratio_v1,mean_saturation_v1,normalized_width,normalized_height,bbox_found_v2,minimum_margin_ratio_v2,edge_touch_count_v2,bbox_fill_ratio,bbox_aspect_ratio,border_fraction,border_edge_density,border_dark_ratio,laplacian_variance,tenengrad_mean,local_laplacian_p25,grayscale_std,edge_density,intensity_entropy,mser_density,otsu_separation,white_pixel_ratio,dark_pixel_ratio,mean_saturation,intensity_iqr,white_scaled,dark_scaled,saturation_scaled,otsu_scaled,border_edge_scaled,border_dark_scaled,edge_touch_scaled,laplacian_scaled,local_laplacian_scaled,tenengrad_scaled,contrast_scaled,mser_scaled,document_score,crop_score,quality_score,group_id,split,white_pixel_ratio_scaled,dark_pixel_ratio_scaled,mean_saturation_scaled,otsu_separation_scaled,border_edge_density_scaled,border_dark_ratio_scaled,laplacian_variance_scaled,local_laplacian_p25_scaled,tenengrad_mean_scaled,grayscale_std_scaled,mser_density_scaled,cv_route,needs_llm,crop_suspected,degradation_suspected,routing_reason
class1_clear/financial_documents/cheques/1.jpg,1,clear_readable,financial_documents,cheques,authentic,,,,True,0.0,3,0.73875,110.02491363668548,72.5255002480891,0.0607814697609001,0.4275949367088608,0.1489064697609001,0.1613552473732108,1422,800,True,0.0,3,0.79625,2.232339089481947,0.03,0.0808332330284063,0.440907859894078,110.02491363668548,8208.709614978903,73.17441199986192,72.5255002480891,0.0607814697609001,6.868402481079102,328.7623066104079,0.892622485064353,0.4275949367088608,0.1489064697609001,0.1613552473732108,113.0,0.4557949600161819,0.3982497459534829,0.3521725235524705,0.9433998236782422,0.349037914034056,0.8262950230077051,0.75,0.4474013375651213,0.4881427367509917,0.552086578463941,0.877967995212059,0.8428118921330442,0.5924269681381831,0.7255124858572071,0.2714476672136979,class1_clear/financial_documents/cheques/1.jpg,evaluation,0.45780594317017675,0.610972207433119,0.35869699654659676,0.9531233556086467,0.5392854039370539,0.9509544402443795,0.013726751821025642,0.01641462061196679,0.09753222164503847,0.8625525618454191,0.4847739895863776,fallback,True,True,True,Fallback: both crop and degradation signals require arbitration.
class1_clear/financial_documents/cheques/10.jpg,1,clear_readable,financial_documents,cheques,authentic,,,,True,0.2498509242695289,0,0.0912567084078712,90.32798368764767,23.01858678503651,0.0442255515802027,7.453786523553966e-07,0.0049828562909958,0.0798804821869117,1677,800,True,0.0,1,0.5271198568872988,3.789351851851851,0.03,0.0251836912958585,0.0049455348885006,90.32798368764767,5233.746732259988,50.01109430842415,23.01858678503651,0.0442255515802027,5.1578826904296875,297.40608228980324,0.7784806817011022,7.453786523553966e-07,0.0049828562909958,0.0798804821869117,7.0,7.945366136984084e-07,0.0133266288241081,0.1743464278498789,0.5991451124046602,0.1087431833203442,0.0092683103119567,0.25,0.4212757344322982,0.4431032146038879,0.4676201157257824,0.186106769536558,0.8202679291035758,0.48003335963879845,0.12934006079655974,0.11177435539465527,class1_clear/financial_documents/cheques/10.jpg,evaluation,7.980421367636983e-07,0.020444959257445935,0.1775764315669617,0.6374694610115054,0.1680150183816158,0.010666578642378848,0.011201894756285951,0.01112690940273918,0.05914465609609044,0.1475012942705444,0.43612873167805993,fallback,True,True,True,Fallback: both crop and degradation signals require arbitration.
class1_clear/financial_documents/cheques/2.jpg,1,clear_readable,financial_documents,cheques,authentic,,,,True,0.0159817351598173,0,0.1915168378995433,19.5591216208257,22.01351003466012,0.0261857876712328,0.86802725456621,1.4269406392694064e-06,0.1694794408631032,1752,800,True,0.0148401826484018,0,0.2876391267123288,6.2,0.03,0.0028447939050595,0.0,19.5591216208257,1798.2215068493151,13.76210190437934,22.01351003466012,0.0261857876712328,5.461998462677002,129.85159817351598,0.7447236167679356,0.86802725456621,1.4269406392694064e-06,0.1694794408631032,18.0,0.9252739305875958,3.8163469189231985e-06,0.3699043157919024,0.4973329077645474,0.012283820568328,0.0,0.0,0.2217991254800757,0.2939267464640097,0.2671593230898425,0.1720607791127696,0.6342627915872013,0.786375477570072,0.008540671920803265,0.0570910725323623,class1_clear/financial_documents/cheques/2.jpg,evaluation,0.9293562712242193,5.854823323998902e-06,0.37675729425385085,0.5441158543367287,0.018979270935118364,0.0,0.0021303662584282066,0.002852006558017335,0.014814203924201179,0.13298450552137236,0.17618891844691384,class3_degraded,False,False,True,High-confidence degradation region.
class1_clear/financial_documents/cheques/3.jpg,1,clear_readable,financial_documents,cheques,authentic,,,,True,0.0,2,0.0975852272727272,239.11727142862608,32.86757869119145,0.0312263257575757,0.919073547979798,0.0056052714646464,0.0381096844672212,1584,800,True,0.0,2,0.1143915719696969,2.7641921397379914,0.03,0.0138439119170984,0.0009580094991364,239.11727142862608,10567.577760416669,57.4974890600688,32.86757869119145,0.0312263257575757,3.7091057300567623,116.79292929292929,0.8233479908989119,0.919073547979798,0.0056052714646464,0.0381096844672212,6.0,0.9796867434344942,0.0149912756670692,0.0831778573619413,0.7344661089054692,0.059778014024469,0.0017953830111368,0.5,0.5505905351775118,0.4595779393131803,0.5994944494980144,0.3237468511979989,0.6105413398134675,0.9212837244217147,0.142285531955631,0.11707027308439244,class1_clear/financial_documents/cheques/3.jpg,evaluation,0.9840091552864569,0.022998766175276904,0.08471883982869641,0.761547935952988,0.09236076982913423,0.0020662443786302978,0.03027449567847928,0.012835900056509255,0.12796998141687133,0.2897548434053873,0.15593002792679364,fallback,True,True,True,Fallback: both crop and degradation signals require arbitration.
class1_clear/financial_documents/cheques/4.jpg,1,clear_readable,financial_documents,cheques,authentic,,,,True,0.0182245737801293,0,0.1950947971781305,171.65941677685217,40.06903924108456,0.0363190770135214,0.8792893885949441,0.0049059376837154,0.0650567889707323,1701,800,True,0.0170487948265726,0,0.373831569664903,5.2935483870967746,0.03,0.0240603213094877,0.0018124179044154,171.65941677685217,8853.638206937096,44.00081729048513,40.06903924108456,0.0363190770135214,3.804097890853882,180.77601410934744,0.8549933887781399,0.8792893885949441,0.0049059376837154,0.0650567889707323,10.0,0.9372788059699692,0.0131209103227046,0.1419923672705247,0.8299094696116374,0.1038924715271692,0.0033966096553332,0.0,0.5064711878333076,0.4280214108775773,0.566281451470057,0.4243875693155045,0.7084290281097556,0.9072028642773033,0.07360232870901033,0.14556118277369956,class1_clear/financial_documents/cheques/4.jpg,evaluation,0.9414141125326725,0.020129357582392815,0.14462296819385478,0.8490618247502848,0.16052036532650613,0.003909040891664511,0.02162738969138434,0.009754886207198983,0.10585408634526608,0.39376887163670843,0.2551917767534585,fallback,True,False,True,Fallback: degradation suspicion requires arbitration.
class1_clear/financial_documents/cheques/5.jpg,1,clear_readable,financial_documents,cheques,authentic,,,,True,0.0,2,0.4646339387060159,484.2556826467859,42.10673998325406,0.0461918274687854,0.8952660329171396,0.0146999148694665,0.028253427477688,1762,800,True,0.0,2,0.8234506242905789,2.5250737463126844,0.03,0.0522436209583171,0.022539686404363,484.2556826467859,18397.062108399547,281.99783943687385,42.10673998325406,0.0461918274687854,4.380886077880859,116.34506242905788,0.8548945440664333,0.8952660329171396,0.0146999148694665,0.028253427477688,8.0,0.9543091151127224,0.0393148623542217,0.0616656787790098,0.8296113513351879,0.2255879642283856,0.0422410947733023,0.5,0.6447066407387723,0.6492342779397763,0.7035498531719606,0.4528645240359681,0.6096818353614306,0.9284162937824784,0.2738612168751493,0.18196632061759183,class1_clear/financial_documents/cheques/5.jpg,evaluation,0.9585195599893556,0.06031463543053636,0.06280811900063657,0.8487884742573788,0.3485475116619352,0.048613818935081224,0.06169763882843343,0.06408473387972977,0.2289980800760279,0.4232003266942729,0.15523521853651578,fallback,True,True,True,Fallback: both crop and degradation signals require arbitration.
class1_clear/financial_documents/cheques/6.jpg,1,clear_readable,financial_documents,cheques,authentic,,,,True,0.0,4,1.0,1434.2760654526946,42.46185492871221,0.2683428734974241,0.488419433314253,0.0275930165998855,0.1423079564968517,1747,800,True,0.0,4,1.0,2.18375,0.03,0.2053941652680422,0.007965988745187,1434.2760654526946,30106.90775758443,1080.5229053003695,42.46185492871221,0.2683428734974241,6.585521697998047,741.2707498568975,0.7384368302915855,0.488419433314253,0.0275930165998855,0.1423079564968517,32.0,0.520630851693579,0.0737974103384466,0.3106000763964752,0.4783717927349649,0.8868920407368868,0.0149288716582752,1.0,0.7897754537619309,0.8105262646670396,0.796001871199014,0.4578272705340654,1.0,0.6184462024118138,0.6560133932053225,0.4068286074420884,class1_clear/financial_documents/cheques/6.jpg,evaluation,0.5229278930478067,0.11321580780768375,0.3163543634997974,0.5267300361939651,1.0,0.017181123443778454,0.18347629577549632,0.24637165831182029,0.38009659294732956,0.4283294162319217,1.0,fallback,True,True,False,Fallback: crop suspicion requires arbitration.
class1_clear/financial_documents/cheques/7.jpg,1,clear_readable,financial_documents,cheques,authentic,,,,False,0.0,4,1.0,123.4722668529532,32.05490905038867,0.0372730068897637,0.8908040108267716,0.0040212844488188,0.108802807048016,2032,800,True,0.0344488188976378,0,0.2218977608267716,5.059925093632959,0.03,0.0068945477599323,5.283178360101437e-06,123.4722668529532,8657.370981791339,54.864582523811926,32.05490905038867,0.0372730068897637,4.879340171813965,178.39566929133858,0.7862249109834037,0.8908040108267716,0.0040212844488188,0.108802807048016,12.0,0.9495528212334632,0.0107549088546677,0.2374720360910555,0.622501913655914,0.0297706584059219,9.901079979981689e-06,0.0,0.4626954295510471,0.4540374791324102,0.562074109066586,0.3123897583310664,0.7054549392046404,0.8503312488606292,0.020702876196647655,0.12030216858811554,class1_clear/financial_documents/cheques/7.jpg,evaluation,0.9537422811767257,0.016499572116351568,0.24187152720043345,0.6588857700375002,0.04599752891699607,1.1394811426923626e-05,0.015450504957072212,0.012234861397450482,0.10332154349770385,0.2780170796037857,0.25149896966039664,fallback,True,False,True,Fallback: degradation suspicion requires arbitration.
class1_clear/financial_documents/cheques/8.jpg,1,clear_readable,financial_documents,cheques,authentic,,,,False,0.0,4,1.0,22.801410160083453,25.946382370496973,0.0251883133133133,0.7474756006006006,0.0011286286286286,0.1597728463757875,1998,800,True,0.028028028028028,0,0.2422453703703703,5.772200772200772,0.03,0.0034704314938971,0.0,22.801410160083453,2386.9225850850853,8.048167772189416,25.946382370496973,0.0251883133133133,5.645800590515137,472.97297297297297,0.6216910877919841,0.7474756006006006,0.0011286286286286,0.1597728463757875,13.0,0.7967718563533737,0.0030185126633443,0.3487187892512516,0.1262635318490161,0.0149853237838735,0.0,0.0,0.2413889236529209,0.2350370671855059,0.3202925336769879,0.2270228376286587,0.9246645245824195,0.671400466185648,0.010418968052583183,0.1496607072408597,class1_clear/financial_documents/cheques/8.jpg,tuning,0.8002872413866942,0.004630831190294557,0.3551792771395841,0.20387506797205232,0.02315326233907374,0.0,0.0025459800188187883,0.0015476323763025427,0.022410534406435038,0.1897888011688696,0.7084987909722238,fallback,True,False,True,Fallback: degradation suspicion requires arbitration.
class1_clear/financial_documents/cheques/9.jpg,1,clear_readable,financial_documents,cheques,authentic,,,,True,0.0,3,0.8325,366.7292810835487,51.09122636805181,0.166381541924592,0.4315313731007316,0.0436810635903207,0.1662564770984364,1777,800,True,0.0,3,0.8325,2.6681681681681684,0.03,0.1208608067487636,0.1272241345874139,366.7292810835487,17865.565939786156,252.34688041288757,51.09122636805181,0.166381541924592,7.1030168533325195,222.28474957794035,0.698116058230225,0.4315313731007316,0.0436810635903207,0.1662564770984364,47.0,0.4599910056514478,0.1168248263877048,0.3628699038294855,0.3567632730225407,0.5218769842007559,0.2384277505084561,0.75,0.6076073967255137,0.6359189023605951,0.698047471944381,0.5784231041904366,0.7548343693193207,0.548571115776013,0.6088890549079528,0.2260808969498872,class1_clear/financial_documents/cheques/9.jpg,evaluation,0.4620205019041518,0.17922603287592276,0.3695925602821658,0.4152248000814108,0.8063325756716951,0.27439827387339977,0.046632480651594366,0.05731602697495697,0.22213989568314754,0.552967422410175,0.3195873851555512,fallback,True,True,True,Fallback: both crop and degradation signals require arbitration.
class1_clear/financial_documents/invoice/1.jpg,1,clear_readable,financial_documents,invoice,authentic,,,,True,0.0,4,1.0,1998.0058782184335,42.456341106823295,0.0403382638215324,0.9306801648884578,0.0222429679922405,0.0,800,1031,True,0.0,4,1.0,0.7759456838021338,0.03,0.0262402197436324,0.0928500083236224,1998.0058782184335,29405.28371968962,868.8041643937603,42.456341106823295,0.0403382638215324,1.708979845046997,53.3462657613967,0.8788940328599189,0.9306801648884578,0.0222429679922405,0.0,0.0,0.992058820453282,0.059488727161318,0.0,0.9019944471149324,0.1133052733384315,0.1740080110671297,1.0,0.8340936306167515,0.7843168178664586,0.7915759190848841,0.4577502146381638,0.4360068791636695,0.967916282678584,0.3488696159679484,0.2720263221051731,class1_clear/financial_documents/invoice/1.jpg,tuning,0.9964358183376657,0.09126423637538825,0.0,0.9151579539991295,0.17506373274552736,0.2002598178070317,0.25573817638575297,0.19804060425434147,0.37104315604502136,0.42824977755006793,0.057500469592324674,fallback,True,True,True,Fallback: both crop and degradation signals require arbitration.
class1_clear/financial_documents/invoice/10.jpg,1,clear_readable,financial_documents,invoice,authentic,,,,True,0.0150176678445229,0,0.864178445229682,1869.622753975265,24.53111612485699,0.0648785335689045,0.0,0.0111086572438162,0.1108712888865793,800,1132,True,0.0150176678445229,0,0.864178445229682,0.6772093023255814,0.03,0.0217403671116504,0.0041148361650485,1869.622753975265,15611.214832155478,695.8048266743872,24.53111612485699,0.0648785335689045,1.7683175802230835,33.12720848056537,0.8064802413834857,0.0,0.0111086572438162,0.1108712888865793,0.0,0.0,0.029710058483945,0.2419866861000781,0.6835925282525663,0.0938749089043418,0.0077115174233649,0.0,0.8252139370688408,0.7576375298854628,0.672730469596338,0.207244431525915,0.3310268375909102,0.4745258127824026,0.06837539387806238,0.16792963215939347,class1_clear/financial_documents/invoice/10.jpg,tuning,0.0,0.04557948925100664,0.2464698172156798,0.7149009523698677,0.14504260463547344,0.008874919405998058,0.23928134585036526,0.1585483972469738,0.19305077614582228,0.16934745566555806,0.026133132567542218,fallback,True,False,True,Fallback: degradation suspicion requires arbitration.
class1_clear/financial_documents/invoice/2.jpg,1,clear_readable,financial_documents,invoice,authentic,,,,True,0.0,2,0.7609904761904762,2229.0518869047614,55.22594525601012,0.0561678571428571,0.8982404761904762,0.0437678571428571,0.0,800,1050,True,0.0,2,0.7609904761904762,0.775330396475771,0.03,0.0042221500487171,0.00160360506658,2229.0518869047614,38151.858752380955,1077.3070187726744,55.22594525601012,0.0561678571428571,2.369272232055664,83.33333333333334,0.8949635784113095,0.8982404761904762,0.0437678571428571,0.0,1.0,0.9574797238745468,0.1170569553899135,0.0,0.9504606234069458,0.0182312446320825,0.0030052784400427,0.5,0.848725081893594,0.810168005638606,0.8404525002013757,0.6362059768751054,0.5351477698469299,0.9496638484922131,0.113886320816578,0.3553878866694682,class1_clear/financial_documents/invoice/2.jpg,evaluation,0.9617041575868787,0.17958215204568936,0.0,0.9595975413215752,0.028168413030134433,0.003458671294335701,0.28535488055340325,0.24563753725599316,0.48390497504337104,0.6126870812434178,0.10402165215040618,fallback,True,True,False,Fallback: crop suspicion requires arbitration.
